clean_text,emotion_label,stress_label
selesai makan siang banget pas jalan teman kantor,neutral,0.38
besok jadwal meeting rutin bareng teman,neutral,0.25
enak sahabat jadi nikah,neutral,0.3
marah sumpah pas jalan teman kantor,angry,0.73
duduk dengar musik lucu malam teman kantor,neutral,0.43
jujur malam teman kantor,neutral,0.22
makan favorit bikin bahagia random kampus,happy,0.29
geram banget layan coba santai pagi teman kantor,angry,0.72
hujan kunjung reda hujan tani malas rumah untung wifi rumah pakai indihome tidak takut internet lot,anxious,0.73
tugas selesai lega banget pikir malam teman kantor,happy,0.26
cemas pikir malam teman kantor,anxious,0.9
pelihara tuyul enak,happy,0.18
ku cium pipi kanan mu senyum pesona campur malu,anxious,0.76
pikir susah tidur sumpah rumah,anxious,0.76
cebong bangsat,angry,0.86
sedih banget pikir pas jalan,sad,0.68
terima kasih ya bikin hari malam,happy,0.07
orang bikin emosi banget serius kantor,angry,0.74
habis beres kamar kerja serius rumah,neutral,0.43
kaget doang heran doang bicara doang,neutral,0.27
selesai makan siang jujur rumah,neutral,0.3
lelah pagi,sad,0.67
fh open no fee no target direct message,neutral,0.23
cuaca lumayan panas random kampus,neutral,0.29
tidak edit ancene sedih dsenggol,angry,0.98
sesat tangis hadir kunjung hadir abar sadar damai jalan lurus hadir sosok orang,sad,0.59
produktif suasana hati bagus banget malam teman kantor,happy,0.19
emosi lihat komentar orang ya malam teman kantor,angry,0.8
makan sumpah merah muda kartu undang warna merah lempar carik kertas musibaha percaya sarah lenyap sahabat lang pelamin betah lajang,neutral,0.31
milik mimpi tidak apa moga mimpi nyata,neutral,0.32
lelah hadap orang egois pagi keluarga,angry,0.65
pagi pergi sebentar minimarket pikir pagi,neutral,0.2
bikin ya bareng teman keluarga,angry,0.73
maria vania perhati fashion olahraga jetski main tenis golf,happy,0.0
sedih banget rumah teman kantor,sad,0.61
istirahat sebentar kantor,sad,0.75
cuaca lumayan panas pikir bareng teman,neutral,0.26
tonton youtube teman kantor,neutral,0.42
marah lucu malam keluarga,angry,0.85
marah pikir bareng teman keluarga,angry,0.74
kesal banget rumah,angry,0.89
risol enak banget ya,happy,0.18
takut gagal presentasi besok pikir kampus teman kantor,anxious,0.96
pagi pergi sebentar minimarket coba santai teman kantor,neutral,0.27
lelah hadap orang egois ya kantor keluarga,angry,0.9
anxious banget meeting bareng teman teman kantor,anxious,0.98
baca berita santai banget malam,neutral,0.28
pagi emosi,angry,0.95
lelah puas hasil bagus ya kampus keluarga,happy,0.3
bingung takut ambil putus banget asli pas jalan,anxious,0.85
takut gagal presentasi besok banget asli malam teman kantor,anxious,0.93
pikir susah tidur banget bareng teman,anxious,0.91
minggu seru banget bareng teman keluarga,happy,0.11
khawatir kondisi pikir pas jalan,anxious,0.77
tonton youtube pikir pagi,neutral,0.29
kesal banget ya malam,angry,0.87
marah banget kerja beranta banget asli teman kantor,angry,0.91
kecewa banget hasil banget pagi,sad,0.61
sedih banget rumah keluarga,sad,0.57
terima kasih ya bikin hari lucu kampus,happy,0.24
takut gagal presentasi besok sumpah rumah,anxious,0.89
besok jadwal meeting rutin banget asli,neutral,0.39
gugup pikir pas jalan,anxious,0.81
tidak ada spesial pikir bareng teman teman kantor,neutral,0.21
orang bikin emosi banget pikir keluarga,angry,0.74
istirahat sebentar pas jalan,sad,0.78
makan favorit bikin bahagia pikir kampus,happy,0.18
tugas selesai lega banget,happy,0.2
bingung takut ambil putus lucu malam,anxious,0.81
no tidak benar banget gue oi cegah zina ya tahan nafsu bego jangan minta poligami kate banget poligami muazin nafsu jerk no gue sampai salah distu olah istri alat penuh puas,angry,0.97
emosi lihat komentar orang pikir malam keluarga,angry,0.82
istirahat sebentar banget asli,sad,0.77
sehat umur amin,happy,0.18
sedih banget serius kantor,sad,0.8
takut tidak sih anjir selasa anjir treasure benar coba ya,anxious,0.77
sedih banget pikir malam teman kantor,sad,0.76
duduk dengar musik ya,neutral,0.3
sedih banget pikir kantor keluarga,sad,0.82
khawatir kondisi lucu rumah keluarga,anxious,0.96
deg degan tunggu hasil umum banget rumah,anxious,0.97
langit cerah,happy,0.0
sabar bohong lucu rumah keluarga,angry,0.86
duduk dengar musik ya kampus teman kantor,neutral,0.24
banget malam,sad,0.68
marah banget pagi,angry,0.73
berat banget jalan,sad,0.62
buka habis imlek order roti srikaya minum kopi sisa pandan sedih sold,sad,0.8
deg degan tunggu hasil umum jujur bareng teman,anxious,0.84
emosi lihat komentar orang pikir kantor,angry,0.77
duduk dengar musik jujur rumah,neutral,0.4
istirahat sebentar pikir malam,sad,0.74
kabar keluarga pagi bareng teman,happy,0.11
tugas selesai lega banget serius pagi keluarga,happy,0.15
anxious banget meeting kantor,anxious,0.78
bikin pas jalan,angry,0.67
sabar bohong coba santai kantor,angry,0.75
lolos interview kerja ya malam,happy,0.26
kosong pikir pas jalan keluarga,sad,0.64
tidak ada spesial jujur kampus,neutral,0.27
takut hasil jelek sumpah kantor,anxious,0.72
khawatir kondisi serius pas jalan,anxious,0.87
duduk dengar musik banget asli bareng teman teman kantor,neutral,0.42
takut hasil jelek kantor,anxious,0.95
tedia katapat,neutral,0.32
khawatir kondisi,anxious,0.83
tonton youtube pagi keluarga,neutral,0.44
berat banget jalan bareng teman,sad,0.56
tugas selesai lega banget pikir keluarga,happy,0.06
malam pikir sedih kantor,sad,0.65
emosi lihat komentar orang coba santai bareng teman,angry,0.66
marah banget kerja beranta malam,angry,0.71
besok jadwal meeting rutin sumpah pas jalan,neutral,0.42
baca berita santai sumpah,neutral,0.29
akun dibokir,neutral,0.38
bingung takut ambil putus coba santai,anxious,0.72
produktif suasana hati bagus rumah keluarga,happy,0.12
deg degan tunggu hasil umum lucu teman kantor,anxious,0.85
pintar tolol,angry,0.86
kecewa guess,sad,0.71
khawatir kondisi banget pas jalan teman kantor,anxious,0.83
produktif suasana hati bagus sumpah teman kantor,happy,0.16
bingung takut ambil putus pikir malam,anxious,0.74
terima kasih ya bikin hari random kampus,happy,0.26
takut banget casenya,anxious,0.86
malam pikir sedih random malam,sad,0.62
emosi lihat komentar orang,angry,0.73
hilang semangat banget asli bareng teman,sad,0.58
positip takut cewek jealous kah bukan jennie,anxious,0.84
habis beres kamar kerja random malam,neutral,0.45
pikir susah tidur rumah keluarga,anxious,0.86
tidak aneh nder dom ayo tonton bareng kutemenin tonton tidak buruk bodoamat tidak kenal awala bingung normal banget,neutral,0.23
tonton youtube bareng teman,neutral,0.28
jujur bareng teman,neutral,0.44
cemas pikir kantor,anxious,0.86
iya sedih banget suka banget sn,sad,0.67
malam pikir sedih bareng teman keluarga,sad,0.76
cemas ya kampus teman kantor,anxious,0.88
lolos interview kerja pikir kantor,happy,0.07
besok jadwal meeting rutin kampus,neutral,0.31
susah pindah on jadi banget kantor,sad,0.6
nonaktif karyawan undur syarat,neutral,0.31
berat banget jalan banget pas jalan keluarga,sad,0.65
duduk dengar musik coba santai pas jalan keluarga,neutral,0.42
kecewa banget hasil jujur malam teman kantor,sad,0.59
marah banget kerja beranta sumpah kantor,angry,0.86
tidak ada spesial sumpah kampus,neutral,0.3
khawatir kondisi serius pas jalan,anxious,0.91
gugup coba santai kampus,anxious,0.91
happy birthday anak anak manis harap bahagia orang sadar obat tenang baik asteroid bahagia ya,happy,0.02
pikir susah tidur pas jalan keluarga,anxious,0.83
sedih banget malam teman kantor,sad,0.7
kesal banget orang tidak tepat rumah keluarga,angry,0.92
minggu seru banget malam,happy,0.25
deg degan tunggu hasil umum lucu bareng teman,anxious,0.86
marah jujur kampus teman kantor,angry,0.87
cemas pikir sumpah malam,anxious,0.74
besok jadwal meeting rutin banget kampus,neutral,0.35
kosong pikir rumah teman kantor,sad,0.85
siaapp semangat yulin,happy,0.05
emosi lihat komentar orang coba santai kantor,angry,0.93
minggu seru banget pikir rumah teman kantor,happy,0.11
marah banget kerja beranta banget asli rumah,angry,0.86
selesai makan siang banget malam,neutral,0.21
tonton youtube malam,neutral,0.34
selesai makan siang coba santai kantor,neutral,0.34
minggu seru banget banget asli kantor,happy,0.06
bingung takut ambil putus banget teman kantor,anxious,0.82
kosong lucu kantor keluarga,sad,0.73
sedih banget banget asli teman kantor,sad,0.64
sabar bohong ya,angry,0.71
banget malam,sad,0.7
by the way hai all kabar,neutral,0.38
geram banget layan random rumah,angry,0.88
baca berita santai malam teman kantor,neutral,0.27
istirahat sebentar random bareng teman keluarga,sad,0.76
bingung takut ambil putus sumpah kantor teman kantor,anxious,0.91
duduk dengar musik jujur malam teman kantor,neutral,0.21
tidak gandeng tangan meriang hangout publik place lengket ngt pas qtime dua private place aduh terima kasih bikin menghalu by the way seohyun ragu pakai cincin nikah tidak,anxious,0.73
tugas selesai lega banget jujur kantor teman kantor,happy,0.21
hilang semangat banget malam,sad,0.63
besok jadwal meeting rutin lucu kampus teman kantor,neutral,0.38
senyum pas jadi ya bareng teman,happy,0.05
terima kasih ya bikin hari pikir pagi teman kantor,happy,0.12
produktif suasana hati bagus pikir pagi keluarga,happy,0.12
sumpah kantor,sad,0.68
kosong random bareng teman teman kantor,sad,0.69
istirahat sebentar lucu kampus teman kantor,sad,0.65
happy birthday valee bahagia,happy,0.1
minggu seru banget lucu kantor teman kantor,happy,0.16
orang bikin emosi banget kampus,angry,0.89
baca berita santai serius pagi,neutral,0.32
lelah lucu kantor,sad,0.62
sabar bohong pagi,angry,0.91
kabar keluarga pagi ya pas jalan,happy,0.16
ya allah tidak ekskul gara gara tidak bangun sedih,sad,0.71
pas isi air tidak sengaja tumpah kena kabel refleks teriak biar cepat ambil kabel biar tidak makin kena air kena marah refleks teriak kaget,sad,0.62
sarap bubur tidak pakai kacang aduk,neutral,0.33
pikir susah tidur serius pas jalan,anxious,0.72
sabar bohong coba santai kampus,angry,0.79
cemas pikir coba santai bareng teman,anxious,0.81
cemas pikir bareng teman,anxious,0.86
kabar keluarga pagi lucu kantor,happy,0.27
minggu seru banget random pagi teman kantor,happy,0.26
pikir rumah,sad,0.69
orang bikin emosi banget ya kantor,angry,0.7
lelah coba santai kantor,sad,0.55
sedih banget random pagi,sad,0.57
malam pikir sedih pikir malam keluarga,sad,0.65
sedih banget malam,sad,0.8
bingung takut ambil putus coba santai,anxious,0.86
lolos interview kerja coba santai keluarga,happy,0.25
kabar keluarga pagi ya kantor,happy,0.15
kesal banget orang tidak tepat jujur kampus keluarga,angry,0.72
anjing korupsi kabar maling ayam lapar hak makan pejabata manusia indonesia oh indonesia miris banget negara,angry,0.97
cemas lucu pagi keluarga,anxious,0.98
kemarin malam sehat tidur pulas malam timbul sakit badan susah tidur tidur pas subuh eh jam telpon,neutral,0.2
kecewa banget hasil banget asli rumah keluarga,sad,0.74
terima kasih ya bikin hari jujur rumah,happy,0.05
selesai makan siang jujur pagi teman kantor,neutral,0.34
kosong sumpah rumah teman kantor,sad,0.76
terima kasih ya bikin hari banget asli keluarga,happy,0.14
sueer kangen tidak enak enak kangenin perhati manja bahagiain sedih sepi tunggu,sad,0.71
lelah hadap orang egois serius kampus,angry,0.83
tolong panik landa,anxious,0.83
semangat snmptn,happy,0.12
menang bahagia kak,happy,0.14
emosi lihat komentar orang coba santai kampus teman kantor,angry,0.66
barang kosong sedih,sad,0.55
lolos interview kerja jujur bareng teman teman kantor,happy,0.12
tidak ada spesial lucu kampus teman kantor,neutral,0.42
gugup coba santai kantor teman kantor,anxious,0.75
lelah hadap orang egois serius pagi,angry,0.8
duduk dengar musik coba santai kantor,neutral,0.4
duduk dengar musik coba santai,neutral,0.21
kesal banget jujur kampus keluarga,angry,0.88
kosong pas jalan,sad,0.84
tidak bagaimana gmnsedikit sedih stres,sad,0.51
lolos interview kerja ya bareng teman,happy,0.06
cemas pikir jujur,anxious,0.89
anxious banget meeting banget malam,anxious,0.83
malam pikir sedih serius pas jalan,sad,0.61
bikin pikir pas jalan teman kantor,angry,0.71
selesai makan siang jujur bareng teman teman kantor,neutral,0.32
jus oreo tidak akan enak tidak pakai filling,neutral,0.24
program makmur dukung tani indonesia go tani sejahtera,happy,0.0
kabar keluarga pagi sumpah bareng teman keluarga,happy,0.29
jujur kantor,sad,0.55
kabar keluarga pagi,happy,0.26
duduk dengar musik pikir kantor,neutral,0.33
lelah puas hasil bagus random rumah teman kantor,happy,0.06
lelah puas hasil bagus coba santai kantor teman kantor,happy,0.26
lucu bareng teman teman kantor,neutral,0.36
anxious banget meeting coba santai kantor,anxious,0.9
besok jadwal meeting rutin malam,neutral,0.39
istirahat sebentar coba santai rumah teman kantor,sad,0.77
orang bikin emosi banget pikir kantor,angry,0.76
minggu seru banget random pas jalan,happy,0.25
tonton youtube sumpah kampus,neutral,0.34
kecewa banget hasil banget asli malam,sad,0.74
mantap ah sedih kucing mati kerja hamba sistem nampaknya,sad,0.78
lolos interview kerja random pas jalan teman kantor,happy,0.23
maaf ya etik ngeri hukum mati bu moga keti tidak salah tidak dampak negatif orang amin,anxious,0.82
cuaca lumayan panas random pas jalan,neutral,0.3
lelah puas hasil bagus banget asli pas jalan teman kantor,happy,0.28
lolos interview kerja sumpah bareng teman,happy,0.16
berat banget jalan malam,sad,0.7
sabar bohong serius kantor teman kantor,angry,0.72
anxious banget meeting banget asli bareng teman keluarga,anxious,0.78
ya deserve be happy anw jangan lupa sarap cantik,happy,0.1
sedih banget serius pas jalan,sad,0.73
malam pikir sedih bareng teman,sad,0.77
baca berita santai coba santai kantor,neutral,0.42
bingung takut ambil putus sumpah bareng teman teman kantor,anxious,0.89
anxious banget meeting serius teman kantor,anxious,0.82
lelah hadap orang egois banget asli kantor teman kantor,angry,0.9
bos tani pagi enak direct message yuk like itsyourfriend,neutral,0.32
unduh video indonesia baru,neutral,0.34
ronaldo jangan sedih ya besok abang belikan truck,neutral,0.32
khawatir kondisi banget asli pagi,anxious,0.95
tonton youtube banget kantor teman kantor,neutral,0.31
orang bikin emosi banget jujur malam,angry,0.73
kesal banget coba santai pagi,angry,0.86
kecewa banget hasil random pas jalan teman kantor,sad,0.61
gelisah sekolah positif overall kook hbu,anxious,0.78
cemas pikir pikir,anxious,0.72
hilang semangat coba santai rumah,sad,0.56
geram banget layan jujur malam,angry,0.67
terima kasih ya bikin hari pikir bareng teman,happy,0.09
senang banget ketemu teman ya kampus,happy,0.21
kosong pikir bareng teman,sad,0.77
minggu seru banget jujur,happy,0.07
senyum pas jadi ya bareng teman,happy,0.13
khawatir kondisi banget asli pagi,anxious,0.7
marah ya rumah,angry,0.78
kayak tinggal salah orang tua makan hati tinggal takut tidak bisa urus rumah sok one thing we have is survive,anxious,0.71
ya kantor,sad,0.6
marah banget kerja beranta pas jalan teman kantor,angry,0.75
wajibb nyak ambil takut habis lucu lucu lucu,happy,0.1
khawatir kondisi banget kantor,anxious,0.88
pura bukan army pura rumah teriak menang meletoy pilih as the at the,neutral,0.24
duduk dengar musik lucu kampus,neutral,0.26
makan favorit bikin bahagia jujur pas jalan,happy,0.12
senyum pas jadi kampus,happy,0.22
lolos interview kerja ya kampus,happy,0.2
senang banget ketemu teman serius pagi,happy,0.27
dengar ceramah ustaz pasal riak pergi rumah orang nak salat sunat takut riak terus salat jangan tinggal ranah tinggal salat ranah riak riak,neutral,0.34
khawatir kondisi pas jalan teman kantor,anxious,0.93
kosong ya pagi,sad,0.56
sabar bohong pagi,angry,0.83
pagi pergi sebentar minimarket,neutral,0.33
duduk dengar musik serius bareng teman,neutral,0.26
aduh malu,anxious,0.82
sedih ya tinggal rumah bas tinggal,sad,0.69
takut gagal presentasi besok lucu kantor,anxious,0.86
terima kasih ya bikin hari lucu kampus,happy,0.24
malam pikir sedih pikir malam,sad,0.57
berat banget jalan pikir pas jalan keluarga,sad,0.7
deg degan tunggu hasil umum ya rumah,anxious,0.78
pikir susah tidur kantor,anxious,0.95
kelon enak hun,happy,0.19
produktif suasana hati bagus rumah,happy,0.25
cemas pikir lucu pas jalan,anxious,0.96
malam pikir sedih kampus teman kantor,sad,0.78
produktif suasana hati bagus kampus,happy,0.27
orang bikin emosi banget rumah,angry,0.7
baca berita santai coba santai teman kantor,neutral,0.22
cemas pikir coba santai pas jalan,anxious,0.71
terima kasih ya bikin hari pikir kantor,happy,0.28
senyum pas jadi pikir pas jalan,happy,0.07
kabar keluarga pagi lucu rumah,happy,0.05
hilang semangat ya malam,sad,0.66
marah banget kerja beranta ya rumah,angry,0.93
coba santai kampus,sad,0.79
terima kasih ya bikin hari banget kantor keluarga,happy,0.25
hilang semangat banget asli bareng teman,sad,0.65
